file_name,label,findings,safe_secret_refs_detected
argo-cd__resource_customizations_numaplane.numaproj.io_ISBServiceRollout_testdata_ISBServiceRollout_progressing-nostatus.yaml,secure,,
argo-cd__resource_customizations_lifecycle.keptn.sh_KeptnEvaluation_testdata_healthy.yaml,secure,,
examples___archived_volumes_portworx_portworx-volume-pvcsc.yaml,secure,,
kube-linter__tests_checks_minimum-three-replicas.yml,secure,,
argo-cd__resource_customizations_rabbitmq.com_User_testdata_unknown.yaml,secure,,
argo-cd__resource_customizations_onepassword.com_OnePasswordItem_testdata_degraded.yaml,secure,,
prometheus-operator__example_prometheus-operator-crd_monitoring.coreos.com_prometheuses.yaml,privilege_exposure,host_path;hardcoded_password;hardcoded_access_key;hardcoded_client_secret;hardcoded_secret_key;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
argo-cd__applicationset_examples_cluster_cluster-example-fasttemplate.yaml,secure,,
argo-cd__resource_customizations_apps.kruise.io_CloneSet_testdata_degraded.yaml,secure,,
examples__web_guestbook_redis-master-service.yaml,secure,,
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_prometheus-operator-cd.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v330_install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
examples___archived_podsecuritypolicy_rbac_pod.yaml,secure,,
argo-cd__resource_customizations_cloudfront.aws.crossplane.io_Distribution_testdata_healthy.yaml,secure,,
argo-cd__test_e2e_testdata_hydrator-plugin_plugin.yaml,secure,,
argo-cd__resource_customizations_core.humio.com_HumioAction_testdata_notfound.yaml,secure,,safe_secret_key_ref
argo-cd__resource_customizations_jaegertracing.io_Jaeger_testdata_degraded.yaml,secure,,
argo-cd__applicationset_examples_clusterDecisionResource_ducktype-example-fasttemplate.yaml,secure,,
argo-cd__resource_customizations_snapshot.storage.k8s.io_VolumeSnapshotContent_testdata_good.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v240_install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
kube-linter__tests_checks_env-var-secret.yml,secure,,
examples___archived_openshift-origin_etcd-discovery-service.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_ArgoCDCommitStatus_testdata_all-healthy.yaml,secure,,
argo-cd__resource_customizations_batch_Job_actions_testdata_suspended.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_eks-with-windows_.rendered_output.yaml,privilege_exposure,host_network_true;host_pid_true;host_path;long_base64_like_value,
argo-cd__resource_customizations_policy.open-cluster-management.io_Policy_testdata_progressing_nil_status.yaml,hardcoded_secret,long_base64_like_value,
argo-cd__test_manifests_cmp_secret-patch.yaml,hardcoded_secret,hardcoded_password,
argo-cd__resource_customizations_apps.kruise.io_CloneSet_testdata_suspended.yaml,secure,,
argo-cd__resource_customizations_jaegertracing.io_Jaeger_testdata_healthy.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v2111_stack.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_platform_grafana-cloud_database-observability_dependencies_postgresql.yaml,hardcoded_secret,hardcoded_password,
argo-cd__resource_customizations_gloo.solo.io_UpstreamGroup_testdata_gloo-accepted.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_MonoVertexRollout_testdata_MonoVertexRollout_pending-upgrade-in-progress.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_destinations_loki-stdout_output.yaml,hardcoded_secret,hardcoded_password,
argo-cd__resource_customizations_capabilities.3scale.net_CustomPolicyDefinition_testdata_degraded.yaml,secure,,
argo-cd__resource_customizations_work.karmada.io_ClusterResourceBinding_testdata_health_unknown.yaml,secure,,
kube-linter__tests_checks_kubeconform.yml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_PullRequest_testdata_observed-generation-outdated.yaml,secure,,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_OCIRepository_actions_testdata_suspended_ocirepository.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_max-storage-reached_autoscaler-expected.yml,secure,,
argo-cd__resource_customizations_operator.openshift.io_IngressController_testdata_progressing_initialization.yaml,secure,,
argo-cd__applicationset_examples_design-doc_git-directory-discovery.yaml,secure,,
argo-cd__docs_operator-manual_applicationset.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__manifests_dev-tilt_ui-service.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_mysql_test-plan.yaml,secure,,safe_env_from
examples___archived_storage_hazelcast_hazelcast-deployment.yaml,secure,,safe_value_from
kube-linter__tests_checks_duplicate-env-var.yaml,secure,,
examples___archived_explorer_pod.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_errorAnalysisRunWithStatusMessage.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_prometheus-operator-objects_dependencies_cert-manager.yaml,secure,,
argo-cd__gitops-engine_agent_manifests_base_kustomization.yaml,secure,,
argo-cd__controller_testdata_target-deployment.yaml,secure,,
argo-cd__manifests_base_server_kustomization.yaml,secure,,
charts__bitnami_kube-arangodb_crds_networking-route.yaml,secure,,
examples___archived_openshift-origin_openshift-controller.yaml,secure,,safe_secret_name
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_no_pause_condition_rollout.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_service-integrations_alloy_test-plan.yaml,secure,,
argo-cd__resource_customizations_tower.ansible.com_AnsibleJob_testdata_progressing_pending.yaml,secure,,
argo-cd__resource_customizations_apps.kruise.io_CloneSet_testdata_healthy.yaml,secure,,
argo-cd__resource_customizations_keda.sh_ScaledJob_testdata_keda-suspended.yaml,secure,,safe_env_from;safe_secret_ref
kube-linter__tests_checks_priority-class-name.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_inconclusiveAnalysisRun.yaml,secure,,
argo-cd__test_e2e_testdata_guestbook-with-namespace-manifest_guestbook-ui-svc.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v280_stack.yaml,secure,,
argo-cd__resource_customizations_cluster.x-k8s.io_MachinePool_testdata_scaling_provisioned.yaml,secure,,
argo-cd__resource_customizations_platform.confluent.io_Kafka_testdata_healthy.yaml,secure,,
prometheus-operator__example_prometheus-operator-crd-full_monitoring.coreos.com_prometheusagents.yaml,privilege_exposure,host_path;hardcoded_password;hardcoded_access_key;hardcoded_client_secret;hardcoded_secret_key;long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from;safe_env_from;safe_secret_ref;safe_image_pull_secrets
argo-cd__test_e2e_testdata_config-map_kustomization.yaml,secure,,
argo-cd__resource_customizations_image.toolkit.fluxcd.io_ImageRepository_testdata_progressing.yaml,secure,,
argo-cd__gitops-engine_pkg_diff_testdata_ssd-deploy-composite-key-live.yaml,secure,,
examples___archived_volumes_nfs_nfs-web-deployment.yaml,secure,,
argo-cd__resource_customizations_image.toolkit.fluxcd.io_ImageUpdateAutomation_testdata_progressing.yaml,secure,,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_GitRepository_actions_testdata_reconciled_gitrepository.yaml,secure,,
argo-cd__gitops-engine_pkg_health_testdata_hpa-v2-progressing.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_pod-logs-objects_test_dependencies_development-podlogs.yaml,secure,,
argo-cd__manifests_cluster-rbac_server_argocd-server-clusterrolebinding.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_pendingAnalysisRun.yaml,secure,,
cloud-on-k8s__hack_deployer_runner_kyverno_install_gke-policies.yaml,secure,,
argo-cd__resource_customizations_services.cloud.sap.com_ServiceBinding_testdata_progressing.yaml,secure,,safe_secret_name
argo-cd__applicationset_examples_matrix_list-and-list.yaml,secure,,
argo-cd__manifests_ha_base_redis-ha_argocd-redis-ha-proxy-network-policy.yaml,secure,,
argo-cd__resource_customizations_tower.ansible.com_AnsibleJob_testdata_degraded_error.yaml,secure,,
prometheus-operator__example_user-guides_alerting_alertmanager-config-example.yaml,secure,,
argo-cd__resource_customizations_opentelemetry.io_OpenTelemetryCollector_testdata_sidecar.yaml,secure,,
argo-cd__resource_customizations_metrics.keptn.sh_KeptnMetric_testdata_degraded.yaml,secure,,
argo-cd__util_kustomize_testdata_kustomization_yaml_components_monorepo_kustomize_apps_hello-world_base_service.yaml,secure,,
charts__bitnami_kube-arangodb_crds_database-deployment.yaml,secure,,
argo-cd__resource_customizations_external-secrets.io_ClusterExternalSecret_testdata_notready.yaml,secure,,
kubernetes-native-testbed__manifests_infra_argocd_argocd.yaml,secure,,
argo-cd__resource_customizations_policy.open-cluster-management.io_CertificatePolicy_testdata_healthy.yaml,secure,,
charts__bitnami_cloudnative-pg_crds_postgresql.cnpg.io_scheduledbackups.yaml,secure,,
cloud-on-k8s__pkg_license_testdata_stack.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v280_crds.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name
argo-cd__resource_customizations_argoproj.io_AnalysisRun_testdata_failedAnalysisRunWithStatusMessage.yaml,secure,,
argo-cd__resource_customizations_install.istio.io_IstioOperator_testdata_progressing_reconciling.yaml,secure,,
prometheus-operator__example_prometheus-operator-crd-full_monitoring.coreos.com_probes.yaml,hardcoded_secret,hardcoded_password;hardcoded_client_secret,
argo-cd__resource_customizations_numaflow.numaproj.io_InterStepBufferService_actions_testdata_isbservice.yaml,hardcoded_secret,hardcoded_password,
examples___archived_volumes_flexvolume_nginx-nfs.yaml,secure,,
argo-cd__resource_customizations_source.toolkit.fluxcd.io_HelmRepository_testdata_oci.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_cluster-creation_elasticsearch-expected.yml,secure,,
argo-cd__manifests_base_server_argocd-server-deployment.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_secret_key_ref;safe_value_from
kubernetes-native-testbed__manifests_cicd_cd-manifests_infra_elastic-cloud-operator-cd.yaml,secure,,
argo-cd__resource_customizations_gateway.solo.io_Gateway_testdata_gloo-rejected.yaml,secure,,
argo-cd__resource_customizations_beat.k8s.elastic.co_Beat_testdata_ready_red.yaml,secure,,
argo-cd__resource_customizations_psmdb.percona.com_PerconaServerMongoDB_testdata_stopping.yaml,secure,,
kubernetes-native-testbed__manifests_order_app.yaml,hardcoded_secret,hardcoded_password,safe_secret_key_ref;safe_value_from
examples___archived_newrelic_newrelic-daemonset.yaml,privilege_exposure,privileged_true;host_network_true;host_pid_true;host_ipc_true;docker_sock_mount;host_path,safe_secret_name
argo-cd__resource_customizations_grafana.integreatly.org_GrafanaDashboard_testdata_healthy.yaml,hardcoded_secret,long_base64_like_value,
examples___archived_selenium_selenium-node-chrome-deployment.yaml,secure,,
kubernetes-native-testbed__manifests_rate_http-proxy.yaml,secure,,
kube-linter__tests_checks_access-to-secrets.yml,secure,,
argo-cd__test_e2e_testdata_cluster-role-hook_pod.yaml,secure,,
argo-cd__test_e2e_testdata_guestbook-with-plain-namespace-manifest_guestbook-ui-namespace.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_has_pause_condition_rollout.yaml,secure,,
argo-cd__resource_customizations_numaflow.numaproj.io_Pipeline_testdata_degraded-progressive.yaml,secure,,
argo-cd__test_e2e_testdata_cmp-kustomize_plugin.yaml,secure,,
argo-cd__reposerver_repository_testdata_weird-list_weird-list.yaml,secure,,
kubernetes-native-testbed__development_rate_skaffold.yaml,secure,,
argo-cd__resource_customizations_apps.3scale.net_APIManager_testdata_progressing-3.yaml,secure,,
argo-cd__resource_customizations_capabilities.3scale.net_Application_testdata_degraded.yaml,secure,,
examples___archived_spark_spark-gluster_spark-master-controller.yaml,secure,,
cloud-on-k8s__hack_upgrade-test-harness_testdata_v200_install.yaml,hardcoded_secret,long_base64_like_value,safe_secret_name;safe_value_from
argo-cd__resource_customizations_batch_Job_actions_testdata_completed.yaml,secure,,
argo-cd__test_e2e_testdata_progressive-sync_prod_deployment.yaml,secure,,
cloud-on-k8s__config_recipes_psp_elastic-psp.yaml,secure,,
argo-cd__test_e2e_testdata_managed-by-url-test_service.yaml,secure,,
argo-cd__resource_customizations_minio.min.io_Tenant_testdata_updating.yaml,secure,,
argo-cd__resource_customizations_ceph.rook.io_CephCluster_testdata_healthy.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_application-observability_dependencies_alloy-via-extra-service.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_ApplicationSet_testdata_errorApplicationSetWithStatusMessage.yaml,hardcoded_secret,long_base64_like_value,
k8s-monitoring-helm__charts_k8s-monitoring_tests_integration_prometheus-operator-objects_test-plan.yaml,secure,,
argo-cd__gitops-engine_agent_manifests_install.yaml,secure,,
examples___archived_volumes_nfs_nfs-server-service.yaml,secure,,
cloud-on-k8s__pkg_controller_autoscaling_elasticsearch_testdata_custom_resource_frozen-tier_elasticsearch.yml,secure,,safe_secret_name
argo-cd__applicationset_examples_design-doc_git-files-literal-fasttemplate.yaml,secure,,
cloud-on-k8s__config_recipes_beats_filebeat_autodiscover_by_metadata.yaml,privilege_exposure,privileged_true;host_network_true;host_path,safe_value_from
examples___archived_storage_vitess_vtctld-service.yaml,secure,,
kube-linter__tests_checks_docker-sock.yml,privilege_exposure,docker_sock_mount;host_path,
argo-cd__resource_customizations_argoproj.io_Rollout_testdata_suspended_controllerPause.yaml,secure,,
prometheus-operator__test_framework_resources_prometheus-role-binding.yml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_features_node-logs_default_test_test-plan.yaml,privilege_exposure,host_path,
kubernetes-native-testbed__manifests_infra_mcrouter-operator_mcrouter-operator.yaml,secure,,safe_value_from
kube-linter__tests_checks_invalid-target-ports.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_MonoVertexRollout_testdata_MonoVertexRollout_paused.yaml,secure,,
argo-cd__resource_customizations_argoproj.io_Rollout_actions_testdata_retried_rollout.yaml,secure,,
argo-cd__util_kube_testdata_job.yaml,secure,,
argo-cd__resource_customizations_astra.netapp.io_ResourceBackup_testdata_progressing_nostatus.yaml,secure,,
argo-cd__resource_customizations_kafka.banzaicloud.io_KafkaCluster_testdata_rollingUpgrade.yaml,secure,,
examples___archived_javaweb-tomcat-sidecar_javaweb.yaml,secure,,
argo-cd__resource_customizations_promoter.argoproj.io_PullRequest_testdata_reconciliation-error.yaml,secure,,
argo-cd__resource_customizations_apps_Deployment_actions_testdata_deployment-pause.yaml,secure,,
argo-cd__resource_customizations_policy.open-cluster-management.io_OperatorPolicy_testdata_degraded.yaml,secure,,
argo-cd__applicationset_examples_merge_merge-clusters-and-list.yaml,secure,,
argo-cd__resource_customizations_certmanager.k8s.io_Issuer_testdata_degraded_acmeFailed.yaml,secure,,
argo-cd__gitops-engine_pkg_health_testdata_hpa-v1-progressing-with-no-annotations.yaml,secure,,
argo-cd__resource_customizations_work.karmada.io_ResourceBinding_testdata_degraded_unapplied.yaml,secure,,
argo-cd__test_e2e_testdata_crd-subresource_crd.yaml,secure,,
examples___archived_volumes_vsphere_vsphere-volume-spbm-policy.yaml,secure,,
argo-cd__test_e2e_testdata_kustomize-with-version-override_deployment.yaml,secure,,safe_image_pull_secrets
kube-linter__tests_checks_no-readiness-probe.yml,secure,,
argo-cd__test_e2e_testdata_https-kustomize-base_remote_kustomization.yaml,secure,,
argo-cd__resource_customizations_numaplane.numaproj.io_PipelineRollout_actions_testdata_PipelineRollout_rollout-running-gradual.yaml,secure,,
k8s-monitoring-helm__charts_k8s-monitoring_docs_examples_include-by-namespace_test_test-plan.yaml,hardcoded_secret,long_base64_like_value,
